,timestamp,bid,ask,bid_vol,ask_vol,date,Volume,Price,MidPrice,Spread,SpreadCm,TickRule,ObservedPrice,VWAP,Instrument
651,2019-01-28 10:02:02.679,147.198,147.243,7500,10200,2019-01-28,5224894,147.2239322033898,147.22050000000002,0.044999999999987494,40.172000000000224,10,147.67393220338968,147.14168929558448,Facebook
642,2019-01-28 10:04:26.590,146.668,146.732,380,100,2019-01-28,5222464,146.68133333333336,146.7,0.06399999999999295,39.916999999999746,11,147.38533333333328,146.878439190504,Facebook
654,2019-01-28 10:03:47.057,146.957,147.002,7500,35,2019-01-28,5216221,146.9572090245521,146.9795,0.045000000000015916,40.56499999999997,11,147.45220902455227,147.02585454436704,Facebook
666,2019-01-28 10:06:39.282,146.918,146.963,7500,200,2019-01-28,5221409,146.91916883116883,146.9405,0.044999999999987494,40.771000000000015,-5,146.6941688311689,146.91367509036237,Facebook
699,2019-01-28 10:09:50.523,146.938,146.992,150,370,2019-01-28,5222903,146.97642307692306,146.96499999999997,0.054000000000002046,40.78199999999998,-28,145.464423076923,146.95226778824554,Facebook
699,2019-01-28 10:13:39.271,146.828,146.873,7500,680,2019-01-28,5215224,146.83174083129583,146.8505,0.044999999999987494,38.63700000000114,-8,146.47174083129593,146.88747962508592,Facebook
712,2019-01-28 10:15:00.069,146.497,146.532,7500,270,2019-01-28,5218708,146.4982162162162,146.5145,0.03499999999999659,39.21900000000102,-35,145.27321621621633,146.67942346772736,Facebook
717,2019-01-28 10:19:13.415,146.737,146.813,10100,10500,2019-01-28,5222957,146.77573786407766,146.77499999999998,0.0759999999999934,37.785000000000025,-20,145.2557378640778,146.69143874264742,Facebook
706,2019-01-28 10:20:20.405,146.918,146.952,75,100,2019-01-28,5216228,146.9374285714286,146.935,0.033999999999991815,36.83299999999963,7,147.17542857142854,146.7723733428383,Facebook
686,2019-01-28 10:23:39.904,147.228,147.282,7500,100,2019-01-28,5216071,147.22871052631578,147.255,0.054000000000002046,33.15600000000015,21,148.36271052631582,147.1031184019977,Facebook
696,2019-01-28 10:24:18.976,147.207,147.263,10500,10100,2019-01-28,5221429,147.2344563106796,147.235,0.056000000000011596,33.494999999999976,25,148.6344563106799,147.1482838018032,Facebook
657,2019-01-28 10:27:50.717,147.408,147.482,82,10600,2019-01-28,5220021,147.48143194158396,147.445,0.07400000000001228,32.452999999999776,20,148.9614319415842,147.4114402411154,Facebook
627,2019-01-28 10:29:11.019,147.657,147.703,670,10000,2019-01-28,5212914,147.7001115276476,147.68,0.04599999999999227,32.606000000000506,16,148.43611152764748,147.56925514813875,Facebook
672,2019-01-28 10:32:19.005,147.958,148.012,460,10300,2019-01-28,5222081,148.00969144981414,147.985,0.054000000000002046,36.53600000000009,5,148.27969144981415,147.89670198217573,Facebook
700,2019-01-28 10:34:45.097,147.878,147.922,10100,10500,2019-01-28,5221754,147.900427184466,147.89999999999998,0.04400000000001114,35.83399999999892,-1,147.85642718446599,147.88010799520364,Facebook
652,2019-01-28 10:38:00.090,147.888,147.943,7500,7,2019-01-28,5220544,147.8880512854669,147.9155,0.05500000000000682,34.304000000000855,-3,147.72305128546688,147.94536335107114,Facebook
642,2019-01-28 10:39:41.937,147.688,147.722,75,10100,2019-01-28,5218669,147.7217493857494,147.70499999999998,0.034000000000020236,34.70600000000073,19,148.3677493857498,147.81480838058226,Facebook
663,2019-01-28 10:42:54.299,147.868,147.922,75,900,2019-01-28,5213755,147.91784615384614,147.89499999999998,0.054000000000002046,36.209,14,148.67384615384617,147.8059764532451,Facebook
725,2019-01-28 10:45:28.598,147.867,147.903,10000,450,2019-01-28,5220954,147.86855023923445,147.885,0.036000000000001364,40.22999999999902,36,149.1645502392345,147.79952160525374,Facebook
716,2019-01-28 10:48:52.099,147.467,147.523,10300,11300,2019-01-28,5215769,147.4962962962963,147.495,0.055999999999983174,36.846999999999696,19,148.56029629629597,147.63677392964854,Facebook
708,2019-01-28 10:49:36.376,147.337,147.383,7500,10400,2019-01-28,5218800,147.36372625698326,147.36,0.04600000000002069,36.18099999999998,9,147.77772625698344,147.5417099076906,Facebook
678,2019-01-28 10:53:15.553,147.258,147.303,7500,230,2019-01-28,5223991,147.25933893919793,147.28050000000002,0.044999999999987494,34.61199999999977,19,148.1143389391977,147.30019192750046,Facebook
668,2019-01-28 10:55:11.542,147.077,147.123,75,10100,2019-01-28,5223299,147.1226609336609,147.1,0.04599999999999227,33.11999999999972,-1,147.07666093366092,147.1772038392227,Facebook
646,2019-01-28 10:59:10.626,146.967,147.023,150,10900,2019-01-28,5220087,147.0222398190045,146.995,0.055999999999983174,30.97799999999998,-27,145.51023981900497,147.08495162700294,Facebook
651,2019-01-28 11:00:01.373,146.888,146.942,610,10100,2019-01-28,5217164,146.93892436974792,146.91500000000002,0.054000000000002046,32.11400000000006,-10,146.3989243697479,147.00992841067,Facebook
682,2019-01-28 11:03:53.461,146.818,146.862,75,10100,2019-01-28,5223202,146.86167567567568,146.84,0.04399999999998272,35.001000000000175,17,147.6096756756754,146.91109808326146,Facebook
679,2019-01-28 11:04:50.909,146.738,146.792,75,10200,2019-01-28,5220207,146.79160583941606,146.765,0.054000000000002046,35.09399999999974,14,147.5476058394161,146.83056310646234,Facebook
757,2019-01-28 11:09:03.870,146.948,147.002,10400,150,2019-01-28,5219729,146.94876777251187,146.97500000000002,0.054000000000002046,40.47200000000018,44,149.32476777251196,146.87671956524883,Facebook
777,2019-01-28 11:10:32.769,147.178,147.232,520,10000,2019-01-28,5214823,147.22933079847908,147.20499999999998,0.054000000000002046,41.28800000000015,28,148.74133079847914,147.07545312838468,Facebook
707,2019-01-28 11:14:08.281,147.357,147.413,150,10200,2019-01-28,5223607,147.4121884057971,147.385,0.056000000000011596,36.71600000000075,-10,146.852188405797,147.31402434241548,Facebook
727,2019-01-28 11:15:05.979,147.427,147.483,150,10400,2019-01-28,5222383,147.4822037914692,147.45499999999998,0.056000000000011596,37.738000000000994,12,148.15420379146934,147.37733322940053,Facebook
797,2019-01-28 11:19:41.039,147.288,147.343,7500,520,2019-01-28,5221686,147.29156608478803,147.3155,0.0549999999999784,39.468999999999994,38,149.3815660847872,147.31373882606633,Facebook
809,2019-01-28 11:20:39.505,147.318,147.352,79,10500,2019-01-28,5219027,147.35174610076567,147.335,0.033999999999991815,39.45900000000012,38,148.64374610076536,147.33379883139222,Facebook
749,2019-01-28 11:24:08.167,147.228,147.292,150,110,2019-01-28,5218418,147.25507692307693,147.26,0.06399999999999295,37.598000000000724,10,147.89507692307686,147.27846201439706,Facebook
744,2019-01-28 11:24:45.560,147.328,147.373,7500,530,2019-01-28,5224252,147.33097011207968,147.3505,0.044999999999987494,37.32400000000055,17,148.09597011207947,147.30375974406465,Facebook
739,2019-01-28 11:28:39.788,147.288,147.332,7500,750,2019-01-28,5224425,147.292,147.31,0.04399999999998272,38.31399999999988,4,147.46799999999993,147.30762915855033,Facebook
721,2019-01-28 11:30:01.418,147.288,147.323,7500,160,2019-01-28,5220609,147.28873107049608,147.3055,0.03499999999999659,38.055999999999784,-6,147.0787310704961,147.329266075292,Facebook
664,2019-01-28 11:33:26.400,147.238,147.292,160,370,2019-01-28,5215547,147.27569811320754,147.265,0.054000000000002046,35.15199999999956,-11,146.68169811320752,147.30529186590482,Facebook
646,2019-01-28 11:34:36.156,147.148,147.202,75,10700,2019-01-28,5213992,147.2016241299304,147.175,0.054000000000002046,34.172999999999575,-9,146.71562412993038,147.25794979099007,Facebook
675,2019-01-28 11:37:45.323,147.127,147.173,200,10100,2019-01-28,5206419,147.1721067961165,147.15,0.04599999999999227,36.10200000000046,-12,146.6201067961166,147.18726227278566,Facebook
750,2019-01-28 11:39:32.449,147.158,147.212,110,150,2019-01-28,5212691,147.18915384615386,147.185,0.054000000000002046,39.83900000000028,-11,146.59515384615383,147.17954688894056,Facebook
713,2019-01-28 11:44:23.397,146.948,147.002,87,520,2019-01-28,5218952,146.99426029654038,146.97500000000002,0.054000000000002046,34.93600000000001,6,147.3182602965404,147.05119716931253,Facebook
680,2019-01-28 11:45:53.154,146.947,146.993,75,100,2019-01-28,5217814,146.9732857142857,146.97,0.04599999999999227,32.89599999999996,23,148.03128571428553,146.9711813567601,Facebook
669,2019-01-28 11:50:17.256,146.738,146.792,6,830,2019-01-28,5216137,146.7916124401914,146.765,0.054000000000002046,33.48599999999985,20,147.87161244019143,146.8077589198134,Facebook
697,2019-01-28 11:54:19.187,146.687,146.723,10100,150,2019-01-28,5217082,146.6875268292683,146.705,0.036000000000001364,32.864000000000374,-16,146.11152682926829,146.75367765669594,Facebook
733,2019-01-28 11:55:47.325,146.598,146.652,330,10100,2019-01-28,5219859,146.65029146692234,146.625,0.053999999999973625,34.13500000000107,-10,146.1102914669226,146.72707217591505,Facebook
674,2019-01-28 12:01:08.424,146.568,146.632,220,10700,2019-01-28,5221135,146.63071062271064,146.60000000000002,0.06399999999999295,33.913999999999476,17,147.71871062271052,146.66364082457198,Facebook
689,2019-01-28 12:04:45.651,146.377,146.453,150,670,2019-01-28,5225171,146.4390975609756,146.41500000000002,0.0759999999999934,34.224000000000274,-8,145.83109756097565,146.45163358332127,Facebook
687,2019-01-28 12:04:52.880,146.367,146.423,450,100,2019-01-28,5218843,146.3771818181818,146.39499999999998,0.056000000000011596,34.3990000000002,-12,145.70518181818167,146.43099500239,Facebook
675,2019-01-28 12:08:40.964,146.357,146.413,75,10500,2019-01-28,5220659,146.41260283687942,146.385,0.056000000000011596,34.79400000000038,-10,145.8526028368793,146.36023448970798,Facebook
693,2019-01-28 12:09:49.067,146.488,146.552,75,450,2019-01-28,5221676,146.54285714285714,146.51999999999998,0.06399999999999295,37.21700000000095,-12,145.77485714285723,146.43138601001445,Facebook
726,2019-01-28 12:14:36.589,146.498,146.542,75,100,2019-01-28,5212097,146.52314285714286,146.51999999999998,0.04400000000001114,39.523000000000025,13,147.095142857143,146.51062119462173,Facebook
696,2019-01-28 12:15:42.828,146.628,146.693,7500,150,2019-01-28,5225015,146.6292745098039,146.6605,0.06500000000002615,36.628999999998996,21,147.99427450980446,146.58573854879444,Facebook
700,2019-01-28 12:20:48.727,146.668,146.732,75,10200,2019-01-28,5219325,146.73153284671534,146.7,0.06399999999999295,37.06700000000052,7,147.1795328467153,146.68397177697707,Facebook
737,2019-01-28 12:26:49.812,146.828,146.862,75,220,2019-01-28,5220384,146.85335593220339,146.845,0.033999999999991815,34.63200000000003,6,147.05735593220334,146.80802706461202,Facebook
760,2019-01-28 12:31:11.557,147.057,147.083,7500,150,2019-01-28,5218362,147.05750980392156,147.07,0.02600000000001046,37.83800000000082,39,148.07150980392197,146.97480571643356,Facebook
738,2019-01-28 12:37:31.643,146.817,146.863,76,230,2019-01-28,5219796,146.85157516339868,146.84,0.04599999999999227,33.41699999999986,53,149.28957516339827,146.93450207974658,Facebook
708,2019-01-28 12:43:03.253,146.997,147.043,75,10300,2019-01-28,5224698,147.04266746987952,147.02,0.04599999999999227,31.685999999999154,37,148.74466746987923,146.96732478279313,Facebook
703,2019-01-28 12:47:34.407,147.077,147.123,150,10200,2019-01-28,5210251,147.12233333333333,147.1,0.04599999999999227,32.979999999999876,26,148.31833333333313,147.10282958422292,Facebook
703,2019-01-28 12:52:37.027,147.077,147.113,75,150,2019-01-28,5219357,147.101,147.095,0.036000000000001364,31.915000000000845,20,147.82100000000003,147.11274880988555,Facebook
715,2019-01-28 12:57:19.323,146.978,147.032,150,10200,2019-01-28,5221069,147.03121739130435,147.005,0.054000000000002046,32.86200000000031,6,147.35521739130436,147.0698666448285,Facebook
674,2019-01-28 13:00:53.496,146.937,146.973,7500,10900,2019-01-28,5217056,146.95832608695653,146.955,0.036000000000001364,33.244999999999436,5,147.13832608695654,146.9728045214235,Facebook
732,2019-01-28 13:07:36.217,146.978,147.033,7500,100,2019-01-28,5219443,146.97872368421054,147.00549999999998,0.0549999999999784,34.965999999999866,9,147.47372368421034,146.96973673699688,Facebook
699,2019-01-28 13:12:18.798,147.028,147.082,10600,80,2019-01-28,5209255,147.02840449438202,147.055,0.054000000000002046,32.416999999999376,-6,146.704404494382,147.04352994679934,Facebook
696,2019-01-28 13:18:13.003,146.998,147.042,40,45,2019-01-28,5224259,147.02129411764707,147.01999999999998,0.04400000000001114,31.94200000000049,-3,146.88929411764704,147.06081905714422,Facebook
698,2019-01-28 13:23:10.134,147.148,147.202,360,10200,2019-01-28,5219836,147.2001590909091,147.175,0.054000000000002046,31.59300000000067,-11,146.60615909090907,147.14062008672965,Facebook
659,2019-01-28 13:26:36.729,147.257,147.313,11300,5,2019-01-28,5220858,147.25702476780185,147.285,0.055999999999983174,29.607000000000085,14,148.04102476780162,147.21046788486507,Facebook
724,2019-01-28 13:32:21.002,147.367,147.423,600,100,2019-01-28,5225130,147.375,147.39499999999998,0.056000000000011596,35.78300000000061,27,148.8870000000003,147.3412667339558,Facebook
723,2019-01-28 13:37:28.970,147.527,147.573,450,10800,2019-01-28,5219698,147.57116,147.55,0.04600000000002069,37.32700000000082,0,147.57116,147.56000392492862,Facebook
707,2019-01-28 13:43:12.705,147.448,147.482,370,10300,2019-01-28,5212968,147.48082099343955,147.465,0.033999999999991815,35.7800000000004,-10,147.14082099343963,147.55312419660444,Facebook
715,2019-01-28 13:48:09.260,147.448,147.513,7500,10600,2019-01-28,5218946,147.48606629834254,147.4805,0.06499999999999773,34.78100000000029,0,147.48606629834254,147.46253884152895,Facebook
712,2019-01-28 13:52:43.902,147.478,147.512,820,100,2019-01-28,5221209,147.48169565217393,147.495,0.033999999999991815,34.90800000000013,17,148.0596956521738,147.49009477176855,Facebook
690,2019-01-28 13:58:37.878,147.347,147.413,7500,380,2019-01-28,5216768,147.35018274111675,147.38,0.0660000000000025,34.34800000000038,13,148.2081827411168,147.43466985439986,Facebook
736,2019-01-28 14:04:11.127,147.187,147.243,300,750,2019-01-28,5218463,147.227,147.215,0.055999999999983174,35.97899999999996,25,148.62699999999958,147.33929231440445,Facebook
733,2019-01-28 14:07:56.875,147.158,147.192,150,300,2019-01-28,5221955,147.18066666666667,147.175,0.034000000000020236,36.740000000000066,0,147.18066666666667,147.2583767819385,Facebook
716,2019-01-28 14:14:00.363,147.137,147.183,75,10200,2019-01-28,5220039,147.18266423357662,147.16,0.04599999999999227,35.63400000000024,-19,146.30866423357676,147.17735097464256,Facebook
687,2019-01-28 14:18:19.633,147.188,147.252,280,110,2019-01-28,5219384,147.20605128205128,147.22,0.06400000000002137,33.521000000000555,-12,146.43805128205102,147.18173992218394,Facebook
723,2019-01-28 14:22:45.227,147.047,147.093,82,10200,2019-01-28,5221626,147.09263314530247,147.07,0.04599999999999227,34.64699999999942,14,147.73663314530236,147.13253909611743,Facebook
696,2019-01-28 14:26:51.498,147.028,147.092,10100,600,2019-01-28,5223179,147.0315887850467,147.06,0.06400000000002137,33.16100000000003,9,147.6075887850469,147.07052184633335,Facebook
696,2019-01-28 14:32:31.306,147.148,147.193,7500,10400,2019-01-28,5224017,147.17414525139665,147.1705,0.045000000000015916,34.63200000000066,-1,147.12914525139664,147.12179525647852,Facebook
725,2019-01-28 14:37:58.549,147.197,147.253,69,10600,2019-01-28,5220647,147.25263782922485,147.225,0.055999999999983174,35.0329999999999,-2,147.1406378292249,147.20470174944123,Facebook
667,2019-01-28 14:41:19.703,147.127,147.163,10100,840,2019-01-28,5217392,147.12976416819015,147.145,0.036000000000001364,32.02499999999898,2,147.20176416819015,147.18026689162593,Facebook
711,2019-01-28 14:47:02.858,147.268,147.302,150,10600,2019-01-28,5224545,147.30152558139534,147.285,0.033999999999991815,32.09200000000064,16,147.8455255813952,147.2539206574576,Facebook
761,2019-01-28 14:53:02.545,147.417,147.473,150,100,2019-01-28,5222444,147.4394,147.445,0.056000000000011596,36.2920000000002,12,148.11140000000015,147.4193988235735,Facebook
807,2019-01-28 14:58:39.809,147.417,147.452,7500,100,2019-01-28,5220008,147.41746052631578,147.4345,0.03499999999999659,39.92500000000004,26,148.3274605263157,147.46242069739031,Facebook
761,2019-01-28 15:03:59.065,147.538,147.582,970,10400,2019-01-28,5214572,147.57824626209324,147.56,0.04399999999998272,35.261999999999375,30,148.89824626209273,147.5355318524732,Facebook
734,2019-01-28 15:07:02.270,147.367,147.423,10300,10100,2019-01-28,5223941,147.39472549019607,147.39499999999998,0.056000000000011596,33.39199999999934,-7,147.00272549019599,147.4680375071238,Facebook
731,2019-01-28 15:11:55.843,147.277,147.323,220,490,2019-01-28,5217750,147.30874647887325,147.3,0.04600000000002069,32.984000000000464,-24,146.20474647887275,147.39970019112783,Facebook
749,2019-01-28 15:17:24.589,147.348,147.382,52,920,2019-01-28,5223662,147.38018106995884,147.365,0.033999999999991815,32.410999999999774,2,147.44818106995882,147.40486954223786,Facebook
694,2019-01-28 15:21:31.052,147.257,147.303,10100,100,2019-01-28,5212732,147.25745098039215,147.28,0.04599999999999227,32.35199999999878,11,147.76345098039207,147.35575977309165,Facebook
707,2019-01-28 15:26:35.271,147.258,147.302,220,10900,2019-01-28,5216955,147.30112949640287,147.28,0.04399999999998272,33.73799999999849,2,147.38912949640283,147.3103160540845,Facebook
676,2019-01-28 15:30:49.561,147.207,147.243,75,85,2019-01-28,5221545,147.226125,147.225,0.036000000000001364,29.619999999998953,11,147.622125,147.2512465748412,Facebook
